TOW [0.001 s],WNc [w],Type,AutoBase,Flag2D,Error,Latitude [rad],Longitude [rad],Height [m],Undulation [m],Vn [m/s],Ve [m/s],Vu [m/s],COG [°],RxClkBias [ms],RxClkDrift [ppm],TimeSystem,Datum,NrSV,LC,FC,I,AI,PA,DiffCorrType,ReferenceID,MeanCorrAge [0.01 s],SignalInfo,RAIM integrity flag,Integrity failed,Storm Flag,Accuracy limit exceeded,NrBases,SeedAge [s],SeedType,Latency [0.0001 s],HAccuracy [0.01 m],VAccuracy [0.01 m],Misc,Baseline,Phase center variation,SIGIL,RTCMV,PPVTAge,ARPMarkerOffset
384991900,2355,4,0,0,0,0.887346732238,0.076633734623,119.980,47.352,0.380,-1.491,-0.102,284.30,-0.039389,-0.044,0,0,15,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,83,2,3,80,0,0,0,0,1,1
384992000,2355,4,0,0,0,0.887346740100,0.076633694722,119.977,47.352,0.555,-1.582,-0.067,289.34,-0.039394,-0.044,0,0,15,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,109,2,3,96,0,0,0,0,2,1
384992100,2355,4,0,0,0,0.887346746673,0.076633656953,119.973,47.352,0.490,-1.610,-0.002,286.94,-0.039398,-0.044,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,88,2,3,80,0,0,0,0,1,1
384992200,2355,4,0,0,0,0.887346751775,0.076633621250,119.962,47.352,0.318,-1.458,-0.052,282.30,-0.039403,-0.044,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,103,2,3,80,0,0,0,0,1,1
384992300,2355,4,0,0,0,0.887346756168,0.076633580078,119.966,47.352,0.227,-1.537,-0.063,278.40,-0.039407,-0.044,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,80,2,3,80,0,0,0,0,1,1
384992400,2355,4,0,0,0,0.887346757590,0.076633542867,119.937,47.352,0.095,-1.624,-0.133,273.34,-0.039411,-0.044,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,102,2,3,80,0,0,0,0,1,1
384992500,2355,4,0,0,0,0.887346766287,0.076633507343,119.933,47.352,0.331,-1.429,-0.170,283.06,-0.039416,-0.044,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,95,2,3,96,0,0,0,0,2,1
384992600,2355,4,0,0,0,0.887346777878,0.076633474004,119.928,47.352,0.844,-1.309,-0.041,302.81,-0.039420,-0.045,0,0,14,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,102,2,3,80,0,0,0,0,1,1
384992700,2355,4,0,0,0,0.887346789551,0.076633440969,119.929,47.352,0.918,-1.290,-0.016,305.45,-0.039425,-0.044,0,0,14,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,92,2,3,80,0,0,0,0,1,1
384992800,2355,4,0,0,0,0.887346800879,0.076633407024,119.928,47.352,0.783,-1.329,0.016,300.50,-0.039429,-0.044,0,0,14,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,103,2,3,80,0,0,0,0,1,1
384992900,2355,4,0,0,0,0.887346808670,0.076633372641,119.918,47.352,0.551,-1.397,-0.042,291.53,-0.039434,-0.044,0,0,14,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,83,2,3,80,0,0,0,0,1,1
384993000,2355,4,0,0,0,0.887346815918,0.076633337382,119.908,47.352,0.357,-1.429,-0.131,284.02,-0.039438,-0.044,0,0,14,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,109,2,3,96,0,0,0,0,2,1
384993100,2355,4,0,0,0,0.887346821452,0.076633297909,119.914,47.352,0.314,-1.563,-0.027,281.35,-0.039443,-0.044,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,88,2,2,80,0,0,0,0,1,1
384993200,2355,4,0,0,0,0.887346827303,0.076633260282,119.908,47.352,0.312,-1.623,0.037,280.88,-0.039447,-0.044,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,96,2,2,80,0,0,0,0,1,1
384993300,2355,4,0,0,0,0.887346833087,0.076633222352,119.905,47.352,0.354,-1.536,-0.031,282.98,-0.039452,-0.044,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,88,2,2,80,0,0,0,0,1,1
384993400,2355,4,0,0,0,0.887346838734,0.076633179958,119.899,47.352,0.362,-1.654,-0.059,282.35,-0.039456,-0.044,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,104,2,2,80,0,0,0,0,1,1
384993500,2355,4,0,0,0,0.887346843121,0.076633142452,119.874,47.352,0.299,-1.657,-0.188,280.25,-0.039460,-0.044,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,100,2,2,96,0,0,0,0,2,1
384993600,2355,4,0,0,0,0.887346849922,0.076633107522,119.856,47.352,0.352,-1.391,-0.225,284.18,-0.039465,-0.045,0,0,15,0,0,0,0,0,0,0,60,2228233,1,0,0,0,1,0,0,108,2,2,80,0,0,0,0,1,1
384993700,2355,4,0,0,0,0.887346860894,0.076633071519,119.851,47.352,0.684,-1.347,-0.079,296.91,-0.039469,-0.045,0,0,15,0,0,0,0,0,0,0,70,2228233,1,0,0,0,1,0,0,99,2,3,80,0,0,0,0,1,1
384993800,2355,4,0,0,0,0.887346873958,0.076633034350,119.862,47.352,0.962,-1.483,0.086,302.97,-0.039474,-0.044,0,0,15,0,0,0,0,0,0,0,80,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
384993900,2355,4,0,0,0,0.887346881727,0.076633002012,119.840,47.352,0.714,-1.386,-0.036,297.25,-0.039478,-0.044,0,0,15,0,0,0,0,0,0,0,90,2228233,1,0,0,0,1,0,0,81,2,3,80,0,0,0,0,1,1
384994000,2355,4,0,0,0,0.887346889767,0.076632968027,119.829,47.352,0.384,-1.270,-0.218,286.83,-0.039483,-0.044,0,0,15,0,0,0,0,0,0,0,100,2228233,1,0,0,0,1,0,0,107,2,3,96,0,0,0,0,2,1
384994100,2355,4,0,0,0,0.887346897201,0.076632930199,119.838,47.352,0.409,-1.465,0.003,285.58,-0.039487,-0.044,0,0,15,0,0,0,0,0,0,0,110,2228233,1,0,0,0,1,0,0,81,2,3,80,0,0,0,0,1,1
384994200,2355,4,0,0,0,0.887346905885,0.076632894348,119.826,47.352,0.517,-1.554,0.070,288.40,-0.039492,-0.044,0,0,15,0,0,0,0,0,0,0,120,2228233,1,0,0,0,1,0,0,93,2,3,80,0,0,0,0,1,1
384994300,2355,4,0,0,0,0.887346913776,0.076632855273,119.830,47.352,0.551,-1.545,-0.020,289.62,-0.039496,-0.044,0,0,15,0,0,0,0,0,0,0,130,2228233,1,0,0,0,1,0,0,87,2,2,80,0,0,0,0,1,1
384994400,2355,4,0,0,0,0.887346919486,0.076632817329,119.818,47.352,0.396,-1.592,-0.064,283.99,-0.039501,-0.045,0,0,15,0,0,0,0,0,0,0,140,2228233,1,0,0,0,1,0,0,101,2,3,80,0,0,0,0,1,1
384994500,2355,4,0,0,0,0.887346926070,0.076632778928,119.822,47.352,0.318,-1.558,-0.069,281.55,-0.039505,-0.044,0,0,15,0,0,0,0,0,0,0,150,2228233,1,0,0,0,1,0,0,93,2,3,96,0,0,0,0,2,1
384994600,2355,4,0,0,0,0.887346934055,0.076632741144,119.814,47.352,0.480,-1.526,0.021,287.45,-0.039509,-0.044,0,0,14,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,101,2,3,80,0,0,0,0,1,1
384994700,2355,4,0,0,0,0.887346941355,0.076632706178,119.806,47.352,0.532,-1.433,-0.070,290.37,-0.039514,-0.044,0,0,14,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,92,2,3,80,0,0,0,0,1,1
384994800,2355,4,0,0,0,0.887346947412,0.076632667966,119.794,47.352,0.408,-1.447,-0.152,285.75,-0.039518,-0.044,0,0,14,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
384994900,2355,4,0,0,0,0.887346952773,0.076632631555,119.798,47.352,0.315,-1.522,-0.020,281.67,-0.039523,-0.045,0,0,14,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,86,2,3,80,0,0,0,0,1,1
384995000,2355,4,0,0,0,0.887346960396,0.076632594813,119.801,47.352,0.403,-1.478,0.079,285.24,-0.039527,-0.044,0,0,14,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,106,2,3,96,0,0,0,0,2,1
384995100,2355,4,0,0,0,0.887346967375,0.076632558667,119.790,47.352,0.475,-1.466,0.008,287.96,-0.039532,-0.044,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,86,2,3,80,0,0,0,0,1,1
384995200,2355,4,0,0,0,0.887346971058,0.076632517850,119.792,47.352,0.281,-1.599,-0.012,279.96,-0.039536,-0.044,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,110,2,3,80,0,0,0,0,1,1
384995300,2355,4,0,0,0,0.887346974462,0.076632477817,119.790,47.352,0.120,-1.707,0.015,274.03,-0.039540,-0.045,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,87,2,3,80,0,0,0,0,1,1
384995400,2355,4,0,0,0,0.887346978601,0.076632438482,119.789,47.352,0.197,-1.624,-0.022,276.92,-0.039545,-0.044,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,102,2,3,80,0,0,0,0,1,1
384995500,2355,4,0,0,0,0.887346983214,0.076632400651,119.791,47.352,0.298,-1.523,-0.013,281.07,-0.039549,-0.044,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,94,2,3,96,0,0,0,0,2,1
384995600,2355,4,0,0,0,0.887346986948,0.076632364015,119.781,47.352,0.293,-1.450,-0.016,281.42,-0.039554,-0.044,0,0,15,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,101,2,3,80,0,0,0,0,1,1
384995700,2355,4,0,0,0,0.887346994414,0.076632327641,119.768,47.352,0.417,-1.428,-0.095,286.27,-0.039558,-0.044,0,0,15,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,91,2,3,80,0,0,0,0,1,1
384995800,2355,4,0,0,0,0.887347001089,0.076632291301,119.777,47.352,0.533,-1.451,-0.026,290.17,-0.039563,-0.044,0,0,15,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,103,2,3,80,0,0,0,0,1,1
384995900,2355,4,0,0,0,0.887347010688,0.076632255650,119.773,47.352,0.586,-1.442,0.032,292.10,-0.039567,-0.044,0,0,15,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,86,2,3,80,0,0,0,0,1,1
384996000,2355,4,0,0,0,0.887347018111,0.076632218105,119.762,47.352,0.592,-1.481,-0.081,291.79,-0.039571,-0.044,0,0,15,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,104,2,3,96,0,0,0,0,2,1
384996100,2355,4,0,0,0,0.887347025944,0.076632182465,119.769,47.352,0.495,-1.480,-0.075,288.51,-0.039576,-0.044,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
384996200,2355,4,0,0,0,0.887347035120,0.076632147470,119.764,47.352,0.561,-1.391,-0.011,291.97,-0.039580,-0.044,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,110,2,3,80,0,0,0,0,1,1
384996300,2355,4,0,0,0,0.887347043884,0.076632111070,119.764,47.352,0.601,-1.427,-0.019,292.83,-0.039585,-0.044,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,100,2,3,80,0,0,0,0,1,1
384996400,2355,4,0,0,0,0.887347052734,0.076632074943,119.760,47.352,0.566,-1.482,-0.031,290.89,-0.039589,-0.044,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,99,2,3,80,0,0,0,0,1,1
384996500,2355,4,0,0,0,0.887347061825,0.076632038773,119.758,47.352,0.577,-1.467,-0.020,291.48,-0.039594,-0.044,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,91,2,3,96,0,0,0,0,2,1
384996600,2355,4,0,0,0,0.887347071848,0.076632000314,119.758,47.352,0.608,-1.532,0.007,291.65,-0.039598,-0.044,0,0,14,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
384996700,2355,4,0,0,0,0.887347081026,0.076631963229,119.753,47.352,0.603,-1.563,-0.019,291.10,-0.039602,-0.044,0,0,14,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,95,2,3,80,0,0,0,0,1,1
384996800,2355,4,0,0,0,0.887347088346,0.076631924269,119.750,47.352,0.493,-1.548,-0.051,287.66,-0.039607,-0.044,0,0,14,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,96,2,3,80,0,0,0,0,1,1
384996900,2355,4,0,0,0,0.887347094442,0.076631885929,119.750,47.352,0.348,-1.573,-0.011,282.48,-0.039611,-0.044,0,0,14,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,79,2,3,80,0,0,0,0,1,1
384997000,2355,4,0,0,0,0.887347100353,0.076631847710,119.739,47.352,0.317,-1.548,-0.047,281.56,-0.039616,-0.044,0,0,14,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,114,2,3,96,0,0,0,0,2,1
384997100,2355,4,0,0,0,0.887347107886,0.076631810029,119.728,47.352,0.411,-1.528,-0.114,285.06,-0.039620,-0.044,0,0,15,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,91,2,3,80,0,0,0,0,1,1
384997200,2355,4,0,0,0,0.887347113443,0.076631772640,119.730,47.352,0.410,-1.508,-0.044,285.20,-0.039625,-0.044,0,0,15,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,103,2,3,80,0,0,0,0,1,1
384997300,2355,4,0,0,0,0.887347120169,0.076631734292,119.725,47.352,0.377,-1.521,0.014,283.93,-0.039629,-0.044,0,0,15,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,85,2,3,80,0,0,0,0,1,1
384997400,2355,4,0,0,0,0.887347126940,0.076631696796,119.719,47.352,0.444,-1.538,-0.041,286.12,-0.039633,-0.044,0,0,15,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,101,2,3,80,0,0,0,0,1,1
384997500,2355,4,0,0,0,0.887347132280,0.076631659290,119.713,47.352,0.384,-1.507,-0.091,284.29,-0.039638,-0.044,0,0,15,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,91,2,3,96,0,0,0,0,2,1
384997600,2355,4,0,0,0,0.887347137911,0.076631621611,119.712,47.352,0.355,-1.504,-0.025,283.28,-0.039642,-0.044,0,0,15,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,100,2,3,80,0,0,0,0,1,1
384997700,2355,4,0,0,0,0.887347143194,0.076631583504,119.699,47.352,0.381,-1.533,-0.037,283.95,-0.039647,-0.045,0,0,15,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,90,2,3,80,0,0,0,0,1,1
384997800,2355,4,0,0,0,0.887347151898,0.076631545759,119.695,47.352,0.479,-1.540,-0.102,287.29,-0.039651,-0.045,0,0,15,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
384997900,2355,4,0,0,0,0.887347157532,0.076631507995,119.688,47.352,0.496,-1.521,-0.073,288.05,-0.039656,-0.044,0,0,15,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,78,2,3,80,0,0,0,0,1,1
384998000,2355,4,0,0,0,0.887347165301,0.076631472793,119.686,47.352,0.415,-1.443,-0.039,286.05,-0.039660,-0.044,0,0,15,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,113,2,3,96,0,0,0,0,2,1
384998100,2355,4,0,0,0,0.887347171823,0.076631435000,119.689,47.352,0.457,-1.445,-0.015,287.54,-0.039664,-0.044,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,91,2,3,80,0,0,0,0,1,1
384998200,2355,4,0,0,0,0.887347178898,0.076631397660,119.691,47.352,0.442,-1.538,0.018,286.05,-0.039669,-0.044,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,110,2,3,80,0,0,0,0,1,1
384998300,2355,4,0,0,0,0.887347186435,0.076631360675,119.683,47.352,0.476,-1.512,0.011,287.47,-0.039673,-0.044,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,89,2,3,80,0,0,0,0,1,1
384998400,2355,4,0,0,0,0.887347195403,0.076631323820,119.681,47.352,0.570,-1.478,-0.056,291.10,-0.039678,-0.045,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,100,2,3,80,0,0,0,0,1,1
384998500,2355,4,0,0,0,0.887347203501,0.076631287574,119.672,47.352,0.581,-1.465,-0.094,291.63,-0.039682,-0.044,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,91,2,3,96,0,0,0,0,2,1
384998600,2355,4,0,0,0,0.887347212454,0.076631251376,119.667,47.352,0.541,-1.445,-0.093,290.51,-0.039687,-0.044,0,0,14,0,0,0,0,0,0,0,260,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
384998700,2355,4,0,0,0,0.887347222367,0.076631213292,119.660,47.352,0.618,-1.508,-0.063,292.29,-0.039691,-0.044,0,0,14,0,0,0,0,0,0,0,270,2228233,1,0,0,0,1,0,0,89,2,3,80,0,0,0,0,1,1
384998800,2355,4,0,0,0,0.887347231855,0.076631175470,119.656,47.352,0.659,-1.570,-0.049,292.77,-0.039695,-0.044,0,0,14,0,0,0,0,0,0,0,280,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
384998900,2355,4,0,0,0,0.887347241802,0.076631140319,119.668,47.352,0.630,-1.462,0.054,293.30,-0.039700,-0.044,0,0,14,0,0,0,0,0,0,0,290,2228233,1,0,0,0,1,0,0,88,2,3,80,0,0,0,0,1,1
384999000,2355,4,0,0,0,0.887347248471,0.076631100871,119.665,47.352,0.486,-1.489,0.061,288.07,-0.039704,-0.044,0,0,14,0,0,0,0,0,0,0,300,2228233,1,0,0,0,1,0,0,113,2,3,96,0,0,0,0,2,1
384999100,2355,4,0,0,0,0.887347253041,0.076631062719,119.646,47.352,0.200,-1.619,-0.100,277.06,-0.039709,-0.044,0,0,15,0,0,0,0,0,0,0,310,2228233,1,0,0,0,1,0,0,91,2,3,80,0,0,0,0,1,1
384999200,2355,4,0,0,0,0.887347258951,0.076631025069,119.641,47.352,0.210,-1.547,-0.117,277.72,-0.039713,-0.044,0,0,15,0,0,0,0,0,0,0,320,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
384999300,2355,4,0,0,0,0.887347263223,0.076630986740,119.634,47.352,0.311,-1.515,-0.067,281.59,-0.039718,-0.044,0,0,15,0,0,0,0,0,0,0,330,2228233,1,0,0,0,1,0,0,83,2,3,80,0,0,0,0,1,1
384999400,2355,4,0,0,0,0.887347270036,0.076630952192,119.631,47.352,0.375,-1.439,-0.030,284.61,-0.039722,-0.044,0,0,15,0,0,0,0,0,0,0,340,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
384999500,2355,4,0,0,0,0.887347277077,0.076630918661,119.628,47.352,0.498,-1.296,-0.011,291.00,-0.039726,-0.045,0,0,15,0,0,0,0,0,0,0,350,2228233,1,0,0,0,1,0,0,89,2,3,96,0,0,0,0,2,1
384999600,2355,4,0,0,0,0.887347285920,0.076630890291,119.616,47.352,0.589,-1.141,-0.051,297.28,-0.039731,-0.044,0,0,15,0,0,0,0,0,0,0,260,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
384999700,2355,4,0,0,0,0.887347293336,0.076630859551,119.622,47.352,0.561,-1.109,-0.001,296.86,-0.039735,-0.044,0,0,15,0,0,0,0,0,0,0,270,2228233,1,0,0,0,1,0,0,93,2,3,80,0,0,0,0,1,1
384999800,2355,4,0,0,0,0.887347300849,0.076630825549,119.620,47.352,0.454,-1.333,0.035,288.81,-0.039740,-0.044,0,0,15,0,0,0,0,0,0,0,280,2228233,1,0,0,0,1,0,0,103,2,3,80,0,0,0,0,1,1
384999900,2355,4,0,0,0,0.887347311621,0.076630793851,119.629,47.352,0.612,-1.388,0.065,293.79,-0.039744,-0.044,0,0,15,0,0,0,0,0,0,0,290,2228233,1,0,0,0,1,0,0,85,2,3,80,0,0,0,0,1,1
385000000,2355,4,0,0,0,0.887347319901,0.076630759869,119.616,47.352,0.663,-1.336,-0.057,296.38,-0.039749,-0.044,0,0,15,0,0,0,0,0,0,0,300,2228233,1,0,0,0,1,0,0,112,2,3,96,0,0,0,0,2,1
385000100,2355,4,0,0,0,0.887347332973,0.076630726958,119.612,47.352,0.713,-1.346,-0.145,297.91,-0.039753,-0.044,0,0,13,0,0,0,0,0,0,0,310,2228233,1,0,0,0,1,0,0,94,2,3,80,0,0,0,0,1,1
385000200,2355,4,0,0,0,0.887347344935,0.076630694429,119.610,47.352,0.886,-1.302,-0.027,304.23,-0.039758,-0.044,0,0,13,0,0,0,0,0,0,0,320,2228233,1,0,0,0,1,0,0,100,2,3,80,0,0,0,0,1,1
385000300,2355,4,0,0,0,0.887347354743,0.076630657473,119.615,47.352,0.694,-1.432,0.017,295.85,-0.039762,-0.044,0,0,13,0,0,0,0,0,0,0,330,2228233,1,0,0,0,1,0,0,90,2,3,80,0,0,0,0,1,1
385000400,2355,4,0,0,0,0.887347363592,0.076630618870,119.623,47.352,0.485,-1.633,0.091,286.53,-0.039766,-0.044,0,0,13,0,0,0,0,0,0,0,340,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
385000500,2355,4,0,0,0,0.887347368658,0.076630575811,119.643,47.352,0.338,-1.766,0.167,280.84,-0.039771,-0.044,0,0,13,0,0,0,0,0,0,0,350,2228233,1,0,0,0,1,0,0,89,2,3,96,0,0,0,0,2,1
385000600,2355,4,0,0,0,0.887347372792,0.076630537684,119.615,47.352,0.138,-1.713,0.034,274.60,-0.039775,-0.044,0,0,15,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
385000700,2355,4,0,0,0,0.887347370826,0.076630509977,119.614,47.352,-0.150,-1.199,-0.104,262.87,-0.039779,-0.044,0,0,15,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,96,2,3,80,0,0,0,0,1,1
385000800,2355,4,0,0,0,0.887347374509,0.076630479987,119.596,47.352,-0.056,-0.919,-0.154,266.50,-0.039784,-0.044,0,0,15,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,114,2,3,80,0,0,0,0,1,1
385000900,2355,4,0,0,0,0.887347368753,0.076630443973,119.629,47.352,-0.135,-1.324,0.086,264.16,-0.039788,-0.044,0,0,15,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,103,2,3,80,0,0,0,0,1,1
385001000,2355,4,0,0,0,0.887347366073,0.076630404794,119.640,47.352,-0.432,-1.697,0.336,255.72,-0.039793,-0.044,0,0,15,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,126,2,3,96,0,0,0,0,2,1
385001100,2355,4,0,0,0,0.887347370244,0.076630369468,119.649,47.352,0.144,-1.551,0.103,275.30,-0.039797,-0.044,0,0,15,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,98,2,3,80,0,0,0,0,1,1
385001200,2355,4,0,0,0,0.887347377770,0.076630334424,119.645,47.352,0.720,-1.333,-0.116,298.39,-0.039801,-0.044,0,0,15,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,119,2,3,80,0,0,0,0,1,1
385001300,2355,4,0,0,0,0.887347384863,0.076630298009,119.651,47.352,0.662,-1.425,-0.026,294.91,-0.039806,-0.044,0,0,15,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,99,2,3,80,0,0,0,0,1,1
385001400,2355,4,0,0,0,0.887347391904,0.076630259809,119.644,47.352,0.486,-1.560,0.012,287.31,-0.039810,-0.044,0,0,15,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,104,2,3,80,0,0,0,0,1,1
385001500,2355,4,0,0,0,0.887347398909,0.076630222624,119.642,47.352,0.439,-1.559,-0.065,285.74,-0.039815,-0.044,0,0,15,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,99,2,3,96,0,0,0,0,2,1
385001600,2355,4,0,0,0,0.887347405407,0.076630185304,119.634,47.352,0.522,-1.490,-0.068,289.31,-0.039819,-0.044,0,0,14,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,119,2,3,80,0,0,0,0,1,1
385001700,2355,4,0,0,0,0.887347411754,0.076630149453,119.618,47.352,0.506,-1.443,-0.110,289.32,-0.039823,-0.044,0,0,14,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,101,2,3,80,0,0,0,0,1,1
385001800,2355,4,0,0,0,0.887347418921,0.076630114704,119.614,47.352,0.397,-1.391,-0.129,285.92,-0.039828,-0.044,0,0,14,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,104,2,3,80,0,0,0,0,1,1
385001900,2355,4,0,0,0,0.887347430249,0.076630079764,119.612,47.352,0.632,-1.376,-0.029,294.68,-0.039832,-0.044,0,0,14,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,91,2,3,80,0,0,0,0,1,1
385002000,2355,4,0,0,0,0.887347440479,0.076630044666,119.611,47.352,0.812,-1.405,0.026,300.03,-0.039837,-0.044,0,0,14,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,123,2,3,96,0,0,0,0,2,1
385002100,2355,4,0,0,0,0.887347453928,0.076630010494,119.617,47.352,0.779,-1.394,-0.006,299.20,-0.039841,-0.044,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,102,2,3,80,0,0,0,0,1,1
385002200,2355,4,0,0,0,0.887347466441,0.076629975734,119.613,47.352,0.839,-1.385,-0.042,301.21,-0.039845,-0.044,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,118,2,3,80,0,0,0,0,1,1
385002300,2355,4,0,0,0,0.887347474530,0.076629939473,119.616,47.352,0.624,-1.453,-0.024,293.25,-0.039850,-0.044,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,104,2,3,80,0,0,0,0,1,1
385002400,2355,4,0,0,0,0.887347483720,0.076629904319,119.619,47.352,0.430,-1.465,0.048,286.35,-0.039854,-0.044,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,115,2,3,80,0,0,0,0,1,1
385002500,2355,4,0,0,0,0.887347489943,0.076629863924,119.607,47.352,0.426,-1.568,0.003,285.19,-0.039859,-0.044,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,102,2,3,96,0,0,0,0,2,1
385002600,2355,4,0,0,0,0.887347495819,0.076629825265,119.594,47.352,0.330,-1.663,-0.098,281.24,-0.039863,-0.044,0,0,14,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,119,2,3,80,0,0,0,0,1,1
